Topik_ID,Nama_Topik,Rank,Kata,Skor_cTFIDF
211,211_erupsi_gunung_letusan_semeru,7,kolom,0.026358
211,211_erupsi_gunung_letusan_semeru,8,gunung semeru,0.025911
211,211_erupsi_gunung_letusan_semeru,9,besuk,0.025413
211,211_erupsi_gunung_letusan_semeru,10,vulkanik,0.023331
212,212_psbb_selama psbb_penumpang_angk,1,psbb,0.303956
212,212_psbb_selama psbb_penumpang_angk,2,selama psbb,0.082368
212,212_psbb_selama psbb_penumpang_angk,3,penumpang,0.081432
212,212_psbb_selama psbb_penumpang_angk,4,angkut penumpang,0.079746
212,212_psbb_selama psbb_penumpang_angk,5,angkut,0.068908
212,212_psbb_selama psbb_penumpang_angk,6,psbb dki,0.068726
212,212_psbb_selama psbb_penumpang_angk,7,ojol,0.053233
212,212_psbb_selama psbb_penumpang_angk,8,psbb transisi,0.049158
212,212_psbb_selama psbb_penumpang_angk,9,bawa penumpang,0.047809
212,212_psbb_selama psbb_penumpang_angk,10,transportasi,0.045585
213,213_coca cola_coca_cola_minuman,1,coca cola,0.072736
213,213_coca cola_coca_cola_minuman,2,coca,0.071897
213,213_coca cola_coca_cola_minuman,3,cola,0.071897
213,213_coca cola_coca_cola_minuman,4,minuman,0.053935
213,213_coca cola_coca_cola_minuman,5,alkohol,0.048553
213,213_coca cola_coca_cola_minuman,6,mabuk,0.042871
213,213_coca cola_coca_cola_minuman,7,ibuk,0.041812
213,213_coca cola_coca_cola_minuman,8,vina cirebon,0.038949
213,213_coca cola_coca_cola_minuman,9,minum,0.037108
213,213_coca cola_coca_cola_minuman,10,vina,0.031905
214,214_lumba_yuni shara_shara_yuni,1,lumba,0.234974
214,214_lumba_yuni shara_shara_yuni,2,yuni shara,0.170394
214,214_lumba_yuni shara_shara_yuni,3,shara,0.166649
214,214_lumba_yuni shara_shara_yuni,4,yuni,0.142125
214,214_lumba_yuni shara_shara_yuni,5,lumba lumba,0.130621
214,214_lumba_yuni shara_shara_yuni,6,yunus,0.05195
214,214_lumba_yuni shara_shara_yuni,7,hiu,0.038963
214,214_lumba_yuni shara_shara_yuni,8,diamuk massa,0.034645
214,214_lumba_yuni shara_shara_yuni,9,diamuk,0.032992
214,214_lumba_yuni shara_shara_yuni,10,shark,0.031783
215,215_penculikan_penculikan anak_anak,1,penculikan,0.074488
215,215_penculikan_penculikan anak_anak,2,penculikan anak,0.05106
215,215_penculikan_penculikan anak_anak,3,anak,0.018149
215,215_penculikan_penculikan anak_anak,4,pelaku penculikan,0.01582
215,215_penculikan_penculikan anak_anak,5,counter penjelasan,0.014684
215,215_penculikan_penculikan anak_anak,6,korban penculikan,0.013479
215,215_penculikan_penculikan anak_anak,7,beredar,0.012591
215,215_penculikan_penculikan anak_anak,8,hoaks,0.011811
215,215_penculikan_penculikan anak_anak,9,link counter,0.01127
215,215_penculikan_penculikan anak_anak,10,counter,0.011248
216,216_olahraga_atlet_latihan_kebugara,1,olahraga,0.100454
216,216_olahraga_atlet_latihan_kebugara,2,atlet,0.066767
216,216_olahraga_atlet_latihan_kebugara,3,latihan,0.057825
216,216_olahraga_atlet_latihan_kebugara,4,kebugaran,0.051663
216,216_olahraga_atlet_latihan_kebugara,5,otot,0.041049
216,216_olahraga_atlet_latihan_kebugara,6,wisma atlet,0.040297
216,216_olahraga_atlet_latihan_kebugara,7,wisma,0.036154
216,216_olahraga_atlet_latihan_kebugara,8,berolahraga,0.033201
216,216_olahraga_atlet_latihan_kebugara,9,goals,0.019804
216,216_olahraga_atlet_latihan_kebugara,10,body,0.018295
217,217_nihil_kasus baru_sebaran kasus_,1,nihil,0.153862
217,217_nihil_kasus baru_sebaran kasus_,2,kasus baru,0.152973
217,217_nihil_kasus baru_sebaran kasus_,3,sebaran kasus,0.128441
217,217_nihil_kasus baru_sebaran kasus_,4,kasus positif,0.118895
217,217_nihil_kasus baru_sebaran kasus_,5,baru corona,0.117971
217,217_nihil_kasus baru_sebaran kasus_,6,sebaran,0.102091
217,217_nihil_kasus baru_sebaran kasus_,7,positif corona,0.100042
217,217_nihil_kasus baru_sebaran kasus_,8,corona,0.08962
217,217_nihil_kasus baru_sebaran kasus_,9,kasus,0.08828
217,217_nihil_kasus baru_sebaran kasus_,10,provinsi,0.087893
218,218_hoax_jasa ekspedisi_ekspedisi_s,1,hoax,0.158432
218,218_hoax_jasa ekspedisi_ekspedisi_s,2,jasa ekspedisi,0.039062
218,218_hoax_jasa ekspedisi_ekspedisi_s,3,ekspedisi,0.034022
218,218_hoax_jasa ekspedisi_ekspedisi_s,4,sebar hoax,0.031066
218,218_hoax_jasa ekspedisi_ekspedisi_s,5,sebar,0.024516
218,218_hoax_jasa ekspedisi_ekspedisi_s,6,hoax soal,0.022769
218,218_hoax_jasa ekspedisi_ekspedisi_s,7,penyebar hoax,0.021701
218,218_hoax_jasa ekspedisi_ekspedisi_s,8,penyebar,0.017666
218,218_hoax_jasa ekspedisi_ekspedisi_s,9,bohong,0.016614
218,218_hoax_jasa ekspedisi_ekspedisi_s,10,jasa,0.015716
219,219_ambulans_etle_tilang_sopir ambu,1,ambulans,0.064516
219,219_ambulans_etle_tilang_sopir ambu,2,etle,0.058536
219,219_ambulans_etle_tilang_sopir ambu,3,tilang,0.051537
219,219_ambulans_etle_tilang_sopir ambu,4,sopir ambulans,0.019496
219,219_ambulans_etle_tilang_sopir ambu,5,ojo,0.018214
219,219_ambulans_etle_tilang_sopir ambu,6,sanggahan,0.018196
219,219_ambulans_etle_tilang_sopir ambu,7,lampu merah,0.016586
219,219_ambulans_etle_tilang_sopir ambu,8,pasien,0.01586
219,219_ambulans_etle_tilang_sopir ambu,9,tle,0.015656
219,219_ambulans_etle_tilang_sopir ambu,10,lampu,0.013427
220,220_reformasi_polri_reformasi polri,1,reformasi,0.023219
220,220_reformasi_polri_reformasi polri,2,polri,0.022435
220,220_reformasi_polri_reformasi polri,3,reformasi polri,0.016995
220,220_reformasi_polri_reformasi polri,4,kepolisian,0.016746
220,220_reformasi_polri_reformasi polri,5,reformasi kepolisian,0.015017
220,220_reformasi_polri_reformasi polri,6,anam,0.009636
220,220_reformasi_polri_reformasi polri,7,tim,0.008327
220,220_reformasi_polri_reformasi polri,8,transformasi,0.008244
220,220_reformasi_polri_reformasi polri,9,pembentukan tim,0.008139
220,220_reformasi_polri_reformasi polri,10,kompolnas,0.006482
221,221_facebook_akun facebook_login_pe,1,facebook,0.106317
221,221_facebook_akun facebook_login_pe,2,akun facebook,0.026366
221,221_facebook_akun facebook_login_pe,3,login,0.025573
221,221_facebook_akun facebook_login_pe,4,pemblokiran,0.023734
221,221_facebook_akun facebook_login_pe,5,akun,0.023677
221,221_facebook_akun facebook_login_pe,6,anda,0.023165
221,221_facebook_akun facebook_login_pe,7,email,0.017737
221,221_facebook_akun facebook_login_pe,8,pengguna,0.017683
221,221_facebook_akun facebook_login_pe,9,nomor ponsel,0.017623
221,221_facebook_akun facebook_login_pe,10,zoom,0.015708
222,222_bus_bus akap_akap_beroperasi,1,bus,0.293355
222,222_bus_bus akap_akap_beroperasi,2,bus akap,0.123495
222,222_bus_bus akap_akap_beroperasi,3,akap,0.115631
222,222_bus_bus akap_akap_beroperasi,4,beroperasi,0.045834
222,222_bus_bus akap_akap_beroperasi,5,penumpang,0.040976
222,222_bus_bus akap_akap_beroperasi,6,pengusaha,0.040223
222,222_bus_bus akap_akap_beroperasi,7,angkut penumpang,0.037453
222,222_bus_bus akap_akap_beroperasi,8,angkut,0.036775
222,222_bus_bus akap_akap_beroperasi,9,bus bus,0.031671
222,222_bus_bus akap_akap_beroperasi,10,mudik,0.031326
223,223_pulau_world dream_sebaru_dream,1,pulau,0.111188
223,223_pulau_world dream_sebaru_dream,2,world dream,0.055764
223,223_pulau_world dream_sebaru_dream,3,sebaru,0.049817
223,223_pulau_world dream_sebaru_dream,4,dream,0.044441
223,223_pulau_world dream_sebaru_dream,5,kepulauan seribu,0.043034
223,223_pulau_world dream_sebaru_dream,6,seribu,0.041058
223,223_pulau_world dream_sebaru_dream,7,kepulauan,0.040352
223,223_pulau_world dream_sebaru_dream,8,transportasi,0.032796
223,223_pulau_world dream_sebaru_dream,9,abk,0.032438
223,223_pulau_world dream_sebaru_dream,10,wni abk,0.031412
224,224_malam_lailatul qadar_qadar_lail,1,malam,0.142745
224,224_malam_lailatul qadar_qadar_lail,2,lailatul qadar,0.081069
224,224_malam_lailatul qadar_qadar_lail,3,qadar,0.080596
224,224_malam_lailatul qadar_qadar_lail,4,lailatul,0.07431
224,224_malam_lailatul qadar_qadar_lail,5,malam takbiran,0.047363
224,224_malam_lailatul qadar_qadar_lail,6,takbiran,0.044101
224,224_malam_lailatul qadar_qadar_lail,7,armand,0.035625
224,224_malam_lailatul qadar_qadar_lail,8,electric,0.033418
224,224_malam_lailatul qadar_qadar_lail,9,gemerlap,0.02884
224,224_malam_lailatul qadar_qadar_lail,10,malam hari,0.028467
225,225_buku_novel_hari buku_rilis,1,buku,0.14827
225,225_buku_novel_hari buku_rilis,2,novel,0.078725
225,225_buku_novel_hari buku_rilis,3,hari buku,0.054079
225,225_buku_novel_hari buku_rilis,4,rilis,0.042013
225,225_buku_novel_hari buku_rilis,5,sedu,0.04119
225,225_buku_novel_hari buku_rilis,6,rintik,0.039197
225,225_buku_novel_hari buku_rilis,7,dee lestari,0.035701
225,225_buku_novel_hari buku_rilis,8,baca buku,0.033347
225,225_buku_novel_hari buku_rilis,9,penulis,0.032467
225,225_buku_novel_hari buku_rilis,10,dee,0.031933
226,226_desa_kuda_hantu_blt desa,1,desa,0.054556
226,226_desa_kuda_hantu_blt desa,2,kuda,0.043514
226,226_desa_kuda_hantu_blt desa,3,hantu,0.039602
226,226_desa_kuda_hantu_blt desa,4,blt desa,0.033095
226,226_desa_kuda_hantu_blt desa,5,blt,0.032306
226,226_desa_kuda_hantu_blt desa,6,kota hantu,0.031856
226,226_desa_kuda_hantu_blt desa,7,hut,0.029079
226,226_desa_kuda_hantu_blt desa,8,kampung,0.026675
226,226_desa_kuda_hantu_blt desa,9,potret,0.023112
226,226_desa_kuda_hantu_blt desa,10,terpencil,0.022063
227,227_italia_lockdown_asmara abigail_,1,italia,0.115941
227,227_italia_lockdown_asmara abigail_,2,lockdown,0.041491
227,227_italia_lockdown_asmara abigail_,3,asmara abigail,0.038301
227,227_italia_lockdown_asmara abigail_,4,abigail,0.034392
227,227_italia_lockdown_asmara abigail_,5,asmara,0.03138
227,227_italia_lockdown_asmara abigail_,6,euro,0.022649
227,227_italia_lockdown_asmara abigail_,7,italy,0.021161
227,227_italia_lockdown_asmara abigail_,8,warga italia,0.018549
227,227_italia_lockdown_asmara abigail_,9,jerman,0.017701
227,227_italia_lockdown_asmara abigail_,10,eropa,0.012908
228,228_000 000_000_anda_hadiah,1,000 000,0.120395
228,228_000 000_000_anda_hadiah,2,000,0.093189
228,228_000 000_000_anda_hadiah,3,anda,0.034044
228,228_000 000_000_anda_hadiah,4,hadiah,0.032107
228,228_000 000_000_anda_hadiah,5,saya,0.023639
228,228_000 000_000_anda_hadiah,6,gift,0.019569
228,228_000 000_000_anda_hadiah,7,menebak,0.018571
228,228_000 000_000_anda_hadiah,8,giveaway,0.015855
228,228_000 000_000_anda_hadiah,9,hadiah uang,0.015726
228,228_000 000_000_anda_hadiah,10,archive,0.015661
229,229_energi_karbon_listrik_pertamina,1,energi,0.039093
229,229_energi_karbon_listrik_pertamina,2,karbon,0.015892
229,229_energi_karbon_listrik_pertamina,3,listrik,0.014154
229,229_energi_karbon_listrik_pertamina,4,pertamina,0.012079
229,229_energi_karbon_listrik_pertamina,5,emisi,0.011143
229,229_energi_karbon_listrik_pertamina,6,transisi energi,0.011067
229,229_energi_karbon_listrik_pertamina,7,transisi,0.010425
229,229_energi_karbon_listrik_pertamina,8,pembangkit,0.009787
229,229_energi_karbon_listrik_pertamina,9,energi bersih,0.008757
229,229_energi_karbon_listrik_pertamina,10,terbarukan,0.008423
230,230_rumah_lebaran rumah_punya rumah,1,rumah,0.0667
230,230_rumah_lebaran rumah_punya rumah,2,lebaran rumah,0.05825
230,230_rumah_lebaran rumah_punya rumah,3,punya rumah,0.054654
230,230_rumah_lebaran rumah_punya rumah,4,klau,0.036731
230,230_rumah_lebaran rumah_punya rumah,5,tapera,0.031892
230,230_rumah_lebaran rumah_punya rumah,6,rumah mewah,0.029506
230,230_rumah_lebaran rumah_punya rumah,7,mewah,0.028793
230,230_rumah_lebaran rumah_punya rumah,8,apartemen,0.025669
230,230_rumah_lebaran rumah_punya rumah,9,rumah sejak,0.023919
230,230_rumah_lebaran rumah_punya rumah,10,lebaran,0.023519
231,231_bank indonesia_bank_resminya ba,1,bank indonesia,0.133232
231,231_bank indonesia_bank_resminya ba,2,bank,0.088687
231,231_bank indonesia_bank_resminya ba,3,resminya bank,0.032193
231,231_bank indonesia_bank_resminya ba,4,surat,0.022307
231,231_bank indonesia_bank_resminya ba,5,dana,0.021056
231,231_bank indonesia_bank_resminya ba,6,bi,0.020851
231,231_bank indonesia_bank_resminya ba,7,instagram resminya,0.01923
231,231_bank indonesia_bank_resminya ba,8,mengatasnamakan,0.018485
231,231_bank indonesia_bank_resminya ba,9,indonesia melalui,0.018053
231,231_bank indonesia_bank_resminya ba,10,resminya,0.018031
232,232_tenaga medis_medis_perawat_tena,1,tenaga medis,0.150937
232,232_tenaga medis_medis_perawat_tena,2,medis,0.141786
232,232_tenaga medis_medis_perawat_tena,3,perawat,0.103934
232,232_tenaga medis_medis_perawat_tena,4,tenaga,0.084518
232,232_tenaga medis_medis_perawat_tena,5,apd,0.078871
232,232_tenaga medis_medis_perawat_tena,6,apd tenaga,0.06347
232,232_tenaga medis_medis_perawat_tena,7,ppni,0.038585
232,232_tenaga medis_medis_perawat_tena,8,bantuan apd,0.03702
232,232_tenaga medis_medis_perawat_tena,9,rscm,0.030125
232,232_tenaga medis_medis_perawat_tena,10,dokter perawat,0.02656
233,233_suhu tubuh_suhu_termometer_tubu,1,suhu tubuh,0.161041
233,233_suhu tubuh_suhu_termometer_tubu,2,suhu,0.157552
233,233_suhu tubuh_suhu_termometer_tubu,3,termometer,0.109777
233,233_suhu tubuh_suhu_termometer_tubu,4,tubuh,0.074891
233,233_suhu tubuh_suhu_termometer_tubu,5,mengukur,0.032632
233,233_suhu tubuh_suhu_termometer_tubu,6,tembak,0.0245
233,233_suhu tubuh_suhu_termometer_tubu,7,antisipasi corona,0.024404
233,233_suhu tubuh_suhu_termometer_tubu,8,dahi,0.022706
233,233_suhu tubuh_suhu_termometer_tubu,9,thermo,0.022029
233,233_suhu tubuh_suhu_termometer_tubu,10,pengukur,0.020966
234,234_yayasan_ira_kalibata_dapur,1,yayasan,0.055935
234,234_yayasan_ira_kalibata_dapur,2,ira,0.049376
234,234_yayasan_ira_kalibata_dapur,3,kalibata,0.036331
234,234_yayasan_ira_kalibata_dapur,4,dapur,0.032856
234,234_yayasan_ira_kalibata_dapur,5,danna,0.026899
234,234_yayasan_ira_kalibata_dapur,6,pihak yayasan,0.026428
234,234_yayasan_ira_kalibata_dapur,7,mbg,0.024045
234,234_yayasan_ira_kalibata_dapur,8,mitra,0.02083
234,234_yayasan_ira_kalibata_dapur,9,harly,0.018459
234,234_yayasan_ira_kalibata_dapur,10,dapur mbg,0.018294
235,235_bank mega_diskon_allo_harga nor,1,bank mega,0.062451
235,235_bank mega_diskon_allo_harga nor,2,diskon,0.061685
235,235_bank mega_diskon_allo_harga nor,3,allo,0.058991
235,235_bank mega_diskon_allo_harga nor,4,harga normal,0.049896
235,235_bank mega_diskon_allo_harga nor,5,harga,0.042359
235,235_bank mega_diskon_allo_harga nor,6,mega,0.041144
235,235_bank mega_diskon_allo_harga nor,7,bank,0.04065
235,235_bank mega_diskon_allo_harga nor,8,kredit bank,0.036306
235,235_bank mega_diskon_allo_harga nor,9,prime,0.035399
235,235_bank mega_diskon_allo_harga nor,10,full,0.034441
236,236_gajah_rohil_riau_bengkulu,1,gajah,0.282508
236,236_gajah_rohil_riau_bengkulu,2,rohil,0.032546
236,236_gajah_rohil_riau_bengkulu,3,riau,0.030127
236,236_gajah_rohil_riau_bengkulu,4,bengkulu,0.02808
236,236_gajah_rohil_riau_bengkulu,5,sumatra,0.026125
236,236_gajah_rohil_riau_bengkulu,6,bengkulu utara,0.024992
236,236_gajah_rohil_riau_bengkulu,7,kabupaten bengkulu,0.02382
236,236_gajah_rohil_riau_bengkulu,8,tesso nilo,0.023697
236,236_gajah_rohil_riau_bengkulu,9,nilo,0.023697
236,236_gajah_rohil_riau_bengkulu,10,tesso,0.023579
237,237_perampok_emas_toko emas_bersenp,1,perampok,0.108623
237,237_perampok_emas_toko emas_bersenp,2,emas,0.098373
237,237_perampok_emas_toko emas_bersenp,3,toko emas,0.080189
237,237_perampok_emas_toko emas_bersenp,4,bersenpi,0.054549
237,237_perampok_emas_toko emas_bersenp,5,toko,0.048027
237,237_perampok_emas_toko emas_bersenp,6,emas ilegal,0.042329
237,237_perampok_emas_toko emas_bersenp,7,pencuri,0.036753
237,237_perampok_emas_toko emas_bersenp,8,tambang emas,0.034787
237,237_perampok_emas_toko emas_bersenp,9,bengkalis,0.029755
237,237_perampok_emas_toko emas_bersenp,10,gasak,0.028893
238,238_robot_humanoid_teknologi_roboti,1,robot,0.186659
238,238_robot_humanoid_teknologi_roboti,2,humanoid,0.042041
238,238_robot_humanoid_teknologi_roboti,3,teknologi,0.023529
238,238_robot_humanoid_teknologi_roboti,4,robotik,0.02153
238,238_robot_humanoid_teknologi_roboti,5,hut bhayangkara,0.015005
238,238_robot_humanoid_teknologi_roboti,6,bhayangkara,0.014025
238,238_robot_humanoid_teknologi_roboti,7,bedah,0.012967
238,238_robot_humanoid_teknologi_roboti,8,ai,0.010549
238,238_robot_humanoid_teknologi_roboti,9,inflasi,0.009365
238,238_robot_humanoid_teknologi_roboti,10,manusia,0.009145
239,239_princess_diamond_abk_wni abk,1,princess,0.551832
239,239_princess_diamond_abk_wni abk,2,diamond,0.504445
239,239_princess_diamond_abk_wni abk,3,abk,0.307262
239,239_princess_diamond_abk_wni abk,4,wni abk,0.301967
239,239_princess_diamond_abk_wni abk,5,wni,0.182307
239,239_princess_diamond_abk_wni abk,6,sebaru,0.08988
239,239_princess_diamond_abk_wni abk,7,dipulangkan,0.059399
239,239_princess_diamond_abk_wni abk,8,world dream,0.057642
239,239_princess_diamond_abk_wni abk,9,dream,0.055124
239,239_princess_diamond_abk_wni abk,10,sembuh corona,0.051932
240,240_rasisme_black lives_lives matte,1,rasisme,0.146088
240,240_rasisme_black lives_lives matte,2,black lives,0.109964
240,240_rasisme_black lives_lives matte,3,lives matter,0.109383
240,240_rasisme_black lives_lives matte,4,matter,0.104499
240,240_rasisme_black lives_lives matte,5,lives,0.100113
240,240_rasisme_black lives_lives matte,6,black,0.086451
240,240_rasisme_black lives_lives matte,7,rasis,0.078085
240,240_rasisme_black lives_lives matte,8,kulit hitam,0.077998
240,240_rasisme_black lives_lives matte,9,kulit,0.067379
240,240_rasisme_black lives_lives matte,10,hitam,0.052596
241,241_kamera_oppo_oppo reno_reno,1,kamera,0.216715
241,241_kamera_oppo_oppo reno_reno,2,oppo,0.080186
241,241_kamera_oppo_oppo reno_reno,3,oppo reno,0.065759
241,241_kamera_oppo_oppo reno_reno,4,reno,0.061146
241,241_kamera_oppo_oppo reno_reno,5,selfie,0.059645
241,241_kamera_oppo_oppo reno_reno,6,mp,0.054222
241,241_kamera_oppo_oppo reno_reno,7,angle,0.050659
241,241_kamera_oppo_oppo reno_reno,8,wide,0.049631
241,241_kamera_oppo_oppo reno_reno,9,lensa,0.048799
241,241_kamera_oppo_oppo reno_reno,10,fotografer,0.046857
242,242_karantina_karantina wilayah_jal,1,karantina,0.291608
242,242_karantina_karantina wilayah_jal,2,karantina wilayah,0.125869
242,242_karantina_karantina wilayah_jal,3,jalani karantina,0.063947
242,242_karantina_karantina wilayah_jal,4,karantina mandiri,0.041188
242,242_karantina_karantina wilayah_jal,5,jalani,0.040806
242,242_karantina_karantina wilayah_jal,6,karantina diri,0.038829
242,242_karantina_karantina wilayah_jal,7,dikarantina,0.030563
242,242_karantina_karantina wilayah_jal,8,masa karantina,0.025729
242,242_karantina_karantina wilayah_jal,9,berulah,0.025162
242,242_karantina_karantina wilayah_jal,10,wilayah,0.024691
243,243_drone_bawah air_penampakan_muni,1,drone,0.156803
243,243_drone_bawah air_penampakan_muni,2,bawah air,0.015106
243,243_drone_bawah air_penampakan_muni,3,penampakan,0.013401
243,243_drone_bawah air_penampakan_muni,4,munich,0.01207
243,243_drone_bawah air_penampakan_muni,5,terbang,0.00987
243,243_drone_bawah air_penampakan_muni,6,bandara,0.008824
243,243_drone_bawah air_penampakan_muni,7,azerbaijan,0.008729
243,243_drone_bawah air_penampakan_muni,8,china,0.008647
243,243_drone_bawah air_penampakan_muni,9,filipina,0.008488
243,243_drone_bawah air_penampakan_muni,10,ksal,0.008058
244,244_bike_sepeda_bersepeda_mengikuti,1,bike,0.11238
244,244_bike_sepeda_bersepeda_mengikuti,2,sepeda,0.102551
244,244_bike_sepeda_bersepeda_mengikuti,3,bersepeda,0.04282
244,244_bike_sepeda_bersepeda_mengikuti,4,mengikuti kompetisi,0.041332
244,244_bike_sepeda_bersepeda_mengikuti,5,push,0.035502
244,244_bike_sepeda_bersepeda_mengikuti,6,peserta mengikuti,0.034348
244,244_bike_sepeda_bersepeda_mengikuti,7,barat oktober,0.029264
244,244_bike_sepeda_bersepeda_mengikuti,8,imam sukamto,0.027741
244,244_bike_sepeda_bersepeda_mengikuti,9,tempo imam,0.027674
244,244_bike_sepeda_bersepeda_mengikuti,10,sukamto,0.027607
245,245_chef_masak_masak rumah_resep,1,chef,0.284926
245,245_chef_masak_masak rumah_resep,2,masak,0.154068
245,245_chef_masak_masak rumah_resep,3,masak rumah,0.071889
245,245_chef_masak_masak rumah_resep,4,resep,0.058696
245,245_chef_masak_masak rumah_resep,5,chef arnold,0.058278
245,245_chef_masak_masak rumah_resep,6,david beckham,0.054792
245,245_chef_masak_masak rumah_resep,7,michelin,0.052711
